Date,Open,High,Low,Close
08/30/1988,262.51,263.18,261.53,262.51
08/31/1988,261.52,263.8,261.21,261.52
09/01/88,258.35,261.52,256.98,258.35
09/02/88,264.48,264.9,258.35,264.48
09/06/88,265.59,265.94,264.4,265.59
09/07/88,265.87,266.98,264.93,265.87
09/08/88,265.88,266.54,264.88,265.88
09/09/88,266.84,268.26,263.66,266.84
09/12/88,266.47,267.64,266.22,266.47
09/13/1988,267.43,267.43,265.22,267.43
09/14/1988,269.31,269.47,267.41,269.31
09/15/1988,268.13,269.78,268.03,268.13
09/16/1988,270.65,270.81,267.33,270.65
09/19/1988,268.82,270.65,267.41,268.82
09/20/1988,269.73,270.07,268.5,269.73
09/21/1988,270.16,270.64,269.48,270.16
09/22/1988,269.18,270.58,268.26,269.18
09/23/1988,269.76,270.31,268.28,269.76
09/26/1988,268.88,269.8,268.61,268.88
09/27/1988,268.26,269.36,268.01,268.26
09/28/1988,269.08,269.08,267.77,269.08
09/29/1988,272.59,273.02,269.08,272.59
09/30/1988,271.91,274.87,271.66,271.91
10/03/88,271.38,271.91,268.84,271.38
10/04/88,270.62,271.79,270.34,270.62
10/05/88,271.86,272.45,270.08,271.86
10/06/88,272.39,272.39,271.3,272.39
10/07/88,278.07,278.07,272.37,278.07
10/10/88,278.24,278.69,277.1,278.24
10/11/88,277.93,278.24,276.33,277.93
10/12/88,273.98,277.93,273.05,273.98
10/13/1988,275.22,275.83,273.39,275.22
10/14/1988,275.5,277.01,274.08,275.5
10/17/1988,276.41,276.65,275.01,276.41
10/18/1988,279.38,279.39,276.41,279.38
10/19/1988,276.97,280.53,274.41,276.97
10/20/1988,282.88,282.88,276.93,282.88
10/21/1988,283.66,283.66,281.16,283.66
10/24/1988,282.28,283.95,282.28,282.28
10/25/1988,282.38,282.84,281.87,282.38
10/26/1988,281.38,282.52,280.54,281.38
10/27/1988,277.28,281.38,276,277.28
10/28/1988,278.53,279.48,277.28,278.53
10/31/1988,278.97,279.39,277.14,278.97
11/01/88,279.06,279.57,278.01,279.06
11/02/88,279.06,279.45,277.08,279.06
11/03/88,279.2,280.37,279.04,279.2
11/04/88,276.31,279.2,276.31,276.31
11/07/88,273.93,276.31,273.62,273.93
11/08/88,275.15,275.8,273.93,275.15
11/09/88,273.33,275.15,272.15,273.33
11/10/88,273.69,274.37,272.98,273.69
11/11/88,267.92,273.69,267.92,267.92
11/14/1988,267.72,269.25,266.79,267.72
11/15/1988,268.34,268.75,267.72,268.34
11/16/1988,263.82,268.41,262.85,263.82
11/17/1988,264.6,265.63,263.45,264.6
11/18/1988,266.47,266.62,264.6,266.47
11/21/1988,266.22,266.47,263.41,266.22
11/22/1988,267.21,267.85,265.42,267.21
11/23/1988,269,269.56,267.21,269
11/25/1988,267.23,269,266.47,267.23
11/28/1988,268.64,268.98,266.97,268.64
11/29/1988,270.91,271.31,268.13,270.91
11/30/1988,273.7,274.36,270.9,273.7
12/01/88,272.49,273.7,272.27,272.49
12/02/88,271.81,272.49,270.47,271.81
12/05/88,274.93,275.62,271.81,274.93
12/06/88,277.59,277.89,274.62,277.59
12/07/88,278.13,279.01,277.34,278.13
12/08/88,276.57,278.13,276.55,276.57
12/09/88,277.03,277.82,276.34,277.03
12/12/88,276.52,278.82,276.52,276.52
12/13/1988,276.31,276.52,274.58,276.31
12/14/1988,275.31,276.31,274.58,275.31
12/15/1988,274.28,275.62,274.01,274.28
12/16/1988,276.29,276.29,274.28,276.29
12/19/1988,278.91,279.31,275.61,278.91
12/20/1988,277.47,280.45,277.47,277.47
12/21/1988,277.38,277.83,276.3,277.38
12/22/1988,276.87,277.89,276.86,276.87
12/23/1988,277.87,277.99,276.87,277.87
12/27/1988,276.83,278.09,276.74,276.83
12/28/1988,277.08,277.55,276.17,277.08
12/29/1988,279.4,279.42,277.08,279.4
12/30/1988,277.72,279.78,277.72,277.72
01/03/89,275.31,277.72,273.81,275.31
01/04/89,279.43,279.75,275.31,279.43
01/05/89,280.01,281.51,279.43,280.01
01/06/89,280.67,282.06,280.01,280.67
01/09/89,280.98,281.89,280.32,280.98
01/10/89,280.38,281.58,279.44,280.38
01/11/89,282.01,282.01,280.21,282.01
01/12/89,283.17,284.63,282.01,283.17
01/13/1989,283.87,284.12,282.71,283.87
01/16/1989,284.14,284.88,283.63,284.14
01/17/1989,283.55,284.14,283.06,283.55
01/18/1989,286.53,286.87,282.65,286.53
01/19/1989,286.9,287.9,286.14,286.9
01/20/1989,286.63,287.04,285.75,286.63
01/23/1989,284.5,287.98,284.5,284.5
01/24/1989,288.49,288.49,284.5,288.49
01/25/1989,289.14,289.15,287.97,289.14
01/26/1989,291.69,292.62,288.13,291.69
01/27/1989,293.82,296.08,291.69,293.82
01/30/1989,294.99,295.13,293.54,294.99
01/31/1989,297.47,297.51,293.57,297.47
02/01/89,297.09,298.33,296.22,297.09
02/02/89,296.84,297.92,295.81,296.84
02/03/89,296.97,297.66,296.15,296.97
02/06/89,296.04,296.99,294.96,296.04
02/07/89,299.63,300.34,295.78,299.63
02/08/89,298.65,300.57,298.41,298.65
02/09/89,296.06,298.79,295.16,296.06
02/10/89,292.02,296.06,291.96,292.02
02/13/1989,292.54,293.07,290.88,292.54
02/14/1989,291.81,294.37,291.41,291.81
02/15/1989,294.24,294.42,291.49,294.24
02/16/1989,294.81,295.15,294.22,294.81
02/17/1989,296.76,297.12,294.69,296.76
02/21/1989,295.98,297.04,295.16,295.98
02/22/1989,290.91,295.98,290.76,290.91
02/23/1989,292.05,292.05,289.83,292.05
02/24/1989,287.13,292.05,287.13,287.13
02/27/1989,287.82,288.12,286.26,287.82
02/28/1989,288.86,289.42,287.63,288.86
03/01/89,287.11,290.28,286.46,287.11
03/02/89,289.95,290.32,287.11,289.95
03/03/89,291.18,291.18,289.44,291.18
03/06/89,294.81,294.81,291.18,294.81
03/07/89,293.87,295.16,293.5,293.87
03/08/89,294.08,295.62,293.51,294.08
03/09/89,293.93,294.69,293.85,293.93
03/10/89,292.88,293.93,291.6,292.88
03/13/1989,295.32,296.18,292.88,295.32
03/14/1989,295.14,296.29,294.63,295.14
03/15/1989,296.67,296.78,295.14,296.67
03/16/1989,299.44,299.99,296.66,299.44
03/17/1989,292.69,299.44,291.08,292.69
03/20/1989,289.92,292.69,288.56,289.92
03/21/1989,291.33,292.38,289.92,291.33
03/22/1989,290.49,291.46,289.9,290.49
03/23/1989,288.98,291.51,288.56,288.98
03/27/1989,290.57,290.57,288.18,290.57
03/28/1989,291.59,292.32,290.57,291.59
03/29/1989,292.35,292.75,291.42,292.35
03/30/1989,292.52,293.8,291.5,292.52
03/31/1989,294.87,294.96,292.52,294.87
04/03/89,296.39,297.04,294.62,296.39
04/04/89,295.31,296.4,294.72,295.31
04/05/89,296.24,296.43,295.28,296.24
04/06/89,295.29,296.24,294.52,295.29
04/07/89,297.16,297.62,294.35,297.16
04/10/89,297.11,297.94,296.85,297.11
04/11/89,298.49,298.87,297.11,298.49
04/12/89,298.99,299.81,298.49,298.99
04/13/1989,296.4,299,296.27,296.4
04/14/1989,301.36,301.38,296.4,301.36
04/17/1989,301.72,302.01,300.71,301.72
04/18/1989,306.02,306.25,301.72,306.02
04/19/1989,307.15,307.68,305.36,307.15
04/20/1989,306.19,307.96,304.53,306.19
04/21/1989,309.61,309.61,306.19,309.61
04/24/1989,308.69,309.61,307.83,308.69
04/25/1989,306.75,309.65,306.74,306.75
04/26/1989,306.93,307.3,306.07,306.93
04/27/1989,309.58,310.45,306.93,309.58
04/28/1989,309.64,309.65,308.48,309.64
05/01/89,309.12,309.64,307.4,309.12
05/02/89,308.12,310.45,308.12,308.12
05/03/89,308.16,308.52,307.11,308.16
05/04/89,307.77,308.4,307.32,307.77
05/05/89,307.61,310.69,306.98,307.61
05/08/89,306,307.61,304.74,306
05/09/89,305.19,306.99,304.06,305.19
05/10/89,305.8,306.25,304.85,305.8
05/11/89,306.95,307.34,305.8,306.95
05/12/89,313.84,313.84,306.95,313.84
05/15/1989,316.16,316.16,313.84,316.16
05/16/1989,315.28,316.16,314.99,315.28
05/17/1989,317.48,317.94,315.11,317.48
05/18/1989,317.97,318.52,316.54,317.97
05/19/1989,321.24,321.38,317.97,321.24
05/22/1989,321.98,323.06,320.45,321.98
05/23/1989,318.32,321.98,318.2,318.32
05/24/1989,319.14,319.14,317.58,319.14
05/25/1989,319.17,319.6,318.42,319.17
05/26/1989,321.59,321.59,319.14,321.59
05/30/1989,319.05,322.53,317.83,319.05
05/31/1989,320.52,321.3,318.68,320.52
06/01/89,321.97,322.57,320.01,321.97
06/02/89,325.52,325.63,321.97,325.52
06/05/89,322.03,325.93,322.02,322.03
06/06/89,324.24,324.48,321.27,324.24
06/07/89,326.95,327.39,324.24,326.95
06/08/89,326.75,327.37,325.92,326.75
06/09/89,326.69,327.32,325.16,326.69
06/12/89,326.24,326.69,323.73,326.24
06/13/1989,323.41,326.24,322.96,323.41
06/14/1989,323.83,324.89,322.8,323.83
06/15/1989,320.08,323.83,319.21,320.08
06/16/1989,321.35,321.36,318.69,321.35
06/19/1989,321.89,321.89,320.4,321.89
06/20/1989,321.25,322.78,321.03,321.25
06/21/1989,320.48,321.87,319.25,320.48
06/22/1989,322.32,322.34,320.2,322.32
06/23/1989,328,328,322.32,328
06/26/1989,326.6,328.15,326.31,326.6
06/27/1989,328.44,329.19,326.59,328.44
06/28/1989,325.81,328.44,324.3,325.81
06/29/1989,319.68,325.81,319.54,319.68
06/30/1989,317.98,319.97,314.38,317.98
07/03/89,319.23,319.27,317.27,319.23
07/05/89,320.64,321.22,317.26,320.64
07/06/89,321.55,321.55,320.45,321.55
07/07/89,324.91,325.87,321.08,324.91
07/10/89,327.07,327.07,324.91,327.07
07/11/89,328.78,330.42,327.07,328.78
07/12/89,329.81,330.39,327.92,329.81
07/13/1989,329.95,330.37,329.08,329.95
07/14/1989,331.84,331.89,327.13,331.84
07/17/1989,332.44,333.02,331.02,332.44
07/18/1989,331.35,332.44,330.75,331.35
07/19/1989,335.73,335.73,331.35,335.73
07/20/1989,333.51,337.4,333.22,333.51
07/21/1989,335.9,335.91,332.46,335.9
07/24/1989,333.67,335.9,333.44,333.67
07/25/1989,333.88,336.29,332.6,333.88
07/26/1989,338.05,338.05,333.19,338.05
07/27/1989,341.99,342,338.05,341.99
07/28/1989,342.15,342.96,341.3,342.15
07/31/1989,346.08,346.08,342.02,346.08
08/01/89,343.75,347.99,342.93,343.75
08/02/89,344.34,344.34,342.47,344.34
08/03/89,344.74,345.22,343.81,344.74
08/04/89,343.92,345.42,342.6,343.92
08/07/89,349.41,349.42,343.91,349.41
08/08/89,349.35,349.84,348.28,349.35
08/09/89,346.94,351,346.86,346.94
08/10/89,348.25,349.78,345.31,348.25
08/11/89,344.74,351.18,344.01,344.74
08/14/1989,343.06,345.44,341.96,343.06
08/15/1989,344.71,345.03,343.05,344.71
08/16/1989,345.66,346.37,344.71,345.66
08/17/1989,344.45,346.39,342.97,344.45
08/18/1989,346.03,346.03,343.89,346.03
08/21/1989,340.67,346.25,340.55,340.67
08/22/1989,341.19,341.25,339,341.19
08/23/1989,344.7,344.8,341.19,344.7
08/24/1989,351.52,351.52,344.7,351.52
08/25/1989,350.52,352.73,350.09,350.52
08/28/1989,352.09,352.09,349.08,352.09
08/29/1989,349.84,352.12,348.86,349.84
08/30/1989,350.65,352.27,348.66,350.65
08/31/1989,351.45,351.45,350.21,351.45
09/01/89,353.73,353.9,350.88,353.73
09/05/89,352.56,354.13,351.82,352.56
09/06/89,349.24,352.56,347.98,349.24
09/07/89,348.35,350.31,348.15,348.35
09/08/89,348.76,349.18,345.74,348.76
09/11/89,347.66,348.76,345.91,347.66
09/12/89,348.7,349.46,347.5,348.7
09/13/1989,345.46,350.1,345.46,345.46
09/14/1989,343.16,345.61,342.55,343.16
09/15/1989,345.06,345.06,341.37,345.06
09/18/1989,346.73,346.84,344.6,346.73
09/19/1989,346.55,348.17,346.44,346.55
09/20/1989,346.47,347.27,346.18,346.47
09/21/1989,345.7,348.46,344.96,345.7
09/22/1989,347.05,347.57,345.69,347.05
09/25/1989,344.23,347.05,343.7,344.23
09/26/1989,344.33,347.02,344.13,344.33
09/27/1989,345.1,345.47,342.85,345.1
09/28/1989,348.6,348.61,345.1,348.6
09/29/1989,349.15,350.31,348.12,349.15
10/02/89,350.87,350.99,348.35,350.87
10/03/89,354.71,354.73,350.85,354.71
10/04/89,356.94,357.49,354.71,356.94
10/05/89,356.97,357.63,356.28,356.97
10/06/89,358.78,359.05,356.97,358.78
10/09/89,359.8,359.86,358.06,359.8
10/10/89,359.13,360.44,358.11,359.13
10/11/89,356.99,359.13,356.08,356.99
10/12/89,355.39,356.99,354.91,355.39
10/13/1989,333.65,355.53,332.81,333.65
10/16/1989,342.85,342.87,327.12,342.85
10/17/1989,341.16,342.85,335.69,341.16
10/18/1989,341.76,343.39,339.03,341.76
10/19/1989,347.13,348.82,341.76,347.13
10/20/1989,347.16,347.57,344.47,347.16
10/23/1989,344.83,348.19,344.22,344.83
10/24/1989,343.7,344.83,335.13,343.7
10/25/1989,342.5,344.51,341.96,342.5
10/26/1989,337.93,342.5,337.2,337.93
10/27/1989,335.06,337.97,333.26,335.06
10/30/1989,335.07,337.04,334.48,335.07
10/31/1989,340.36,340.86,335.07,340.36
11/01/89,341.2,341.74,339.79,341.2
11/02/89,338.48,341.2,336.61,338.48
11/03/89,337.62,339.67,337.37,337.62
11/06/89,332.61,337.62,332.33,332.61
11/07/89,334.81,334.82,330.91,334.81
11/08/89,338.15,339.41,334.81,338.15
11/09/89,336.57,338.73,336.21,336.57
11/10/89,339.1,339.1,336.57,339.1
11/13/1989,339.55,340.51,337.93,339.55
11/14/1989,337.99,340.41,337.06,337.99
11/15/1989,340.54,340.54,337.14,340.54
11/16/1989,340.58,341.02,338.93,340.58
11/17/1989,341.61,342.24,339.85,341.61
11/20/1989,339.35,341.9,338.29,339.35
11/21/1989,339.59,340.21,337.53,339.59
11/22/1989,341.91,341.92,339.59,341.91
11/24/1989,343.97,344.24,341.91,343.97
11/27/1989,345.61,346.24,343.97,345.61
11/28/1989,345.77,346.33,344.41,345.77
11/29/1989,343.6,345.77,343.36,343.6
11/30/1989,345.99,346.5,343.57,345.99
12/01/89,350.63,351.88,345.99,350.63
12/04/89,351.41,351.51,350.32,351.41
12/05/89,349.58,352.24,349.58,349.58
12/06/89,348.55,349.94,347.91,348.55
12/07/89,347.59,349.84,346,347.59
12/08/89,348.69,349.6,347.59,348.69
12/11/89,348.56,348.74,346.39,348.56
12/12/89,351.73,352.21,348.41,351.73
12/13/1989,352.75,354.1,351.65,352.75
12/14/1989,350.93,352.75,350.08,350.93
12/15/1989,350.14,351.86,346.08,350.14
12/18/1989,343.69,350.88,342.19,343.69
12/19/1989,342.46,343.74,339.63,342.46
12/20/1989,342.84,343.7,341.79,342.84
12/21/1989,344.78,345.03,342.84,344.78
12/22/1989,347.42,347.53,344.76,347.42
12/26/1989,346.81,347.87,346.53,346.81
12/27/1989,348.81,349.12,346.81,348.81
12/28/1989,350.67,350.68,348.76,350.67
12/29/1989,353.4,353.41,350.67,353.4
01/02/90,359.69,359.69,351.98,359.69
01/03/90,358.76,360.59,357.89,358.76
01/04/90,355.67,358.76,352.89,355.67
01/05/90,352.2,355.67,351.35,352.2
01/08/90,353.79,354.24,350.54,353.79
01/09/90,349.62,354.17,349.61,349.62
01/10/90,347.31,349.62,344.32,347.31
01/11/90,348.53,350.14,347.31,348.53
01/12/90,339.93,348.53,339.49,339.93
01/15/1990,337,339.94,336.57,337
01/16/1990,340.75,340.75,333.37,340.75
01/17/1990,337.4,342.01,336.26,337.4
01/18/1990,338.19,338.38,333.98,338.19
01/19/1990,339.15,340.48,338.19,339.15
01/22/1990,330.38,339.96,330.28,330.38
01/23/1990,331.61,332.76,328.67,331.61
01/24/1990,330.26,331.71,324.17,330.26
01/25/1990,326.08,332.33,325.33,326.08
01/26/1990,325.8,328.58,321.44,325.8
01/29/1990,325.2,327.31,321.79,325.2
01/30/1990,322.98,325.73,319.83,322.98
01/31/1990,329.08,329.08,322.98,329.08
02/01/90,328.79,329.86,327.76,328.79
02/02/90,330.92,332.1,328.09,330.92
02/05/90,331.85,332.16,330.45,331.85
02/06/90,329.66,331.86,328.2,329.66
02/07/90,333.75,333.76,326.55,333.75
02/08/90,332.96,336.09,332,332.96
02/09/90,333.62,334.6,332.41,333.62
02/12/90,330.08,333.62,329.97,330.08
02/13/1990,331.02,331.61,327.92,331.02
02/14/1990,332.01,333.2,330.64,332.01
02/15/1990,334.89,335.21,331.61,334.89
02/16/1990,332.72,335.64,332.42,332.72
02/20/1990,327.99,332.72,326.26,327.99
02/21/1990,327.67,328.17,324.47,327.67
02/22/1990,325.7,330.98,325.7,325.7
02/23/1990,324.15,326.15,322.1,324.15
02/26/1990,328.67,328.67,323.98,328.67
02/27/1990,330.26,331.94,328.47,330.26
02/28/1990,331.89,333.48,330.16,331.89
03/01/90,332.74,334.4,331.08,332.74
03/02/90,335.54,335.54,332.72,335.54
03/05/90,333.74,336.38,333.49,333.74
03/06/90,337.93,337.93,333.57,337.93
03/07/90,336.95,338.84,336.33,336.95
03/08/90,340.27,340.66,336.95,340.27
03/09/90,337.93,340.27,336.84,337.93
03/12/90,338.67,339.08,336.14,338.67
03/13/1990,336,338.67,335.36,336
03/14/1990,336.87,337.63,334.93,336.87
03/15/1990,338.07,338.91,336.87,338.07
03/16/1990,341.91,341.91,338.07,341.91
03/19/1990,343.53,343.76,339.12,343.53
03/20/1990,341.57,344.49,340.87,341.57
03/21/1990,339.74,342.34,339.56,339.74
03/22/1990,335.69,339.77,333.62,335.69
03/23/1990,337.22,337.58,335.69,337.22
03/26/1990,337.63,339.74,337.22,337.63
03/27/1990,341.5,341.5,337.03,341.5
03/28/1990,342,342.58,340.6,342
03/29/1990,340.79,342.07,339.77,340.79
03/30/1990,339.94,341.41,338.21,339.94
04/02/90,338.7,339.94,336.33,338.7
04/03/90,343.64,343.76,338.7,343.64
04/04/90,341.09,344.12,340.4,341.09
04/05/90,340.73,342.85,340.63,340.73
04/06/90,340.08,341.73,338.94,340.08
04/09/90,341.37,341.83,339.88,341.37
04/10/90,342.07,342.41,340.62,342.07
04/11/90,341.92,343,341.26,341.92
04/12/90,344.34,344.79,341.91,344.34
04/16/1990,344.74,347.3,344.1,344.74
04/17/1990,344.68,345.19,342.06,344.68
04/18/1990,340.72,345.33,340.11,340.72
04/19/1990,338.09,340.72,337.59,338.09
04/20/1990,335.12,338.52,333.41,335.12
04/23/1990,331.05,335.12,330.09,331.05
04/24/1990,330.36,332.97,329.71,330.36
04/25/1990,332.03,332.74,330.36,332.03
04/26/1990,332.92,333.76,330.67,332.92
04/27/1990,329.11,333.57,328.71,329.11
04/30/1990,330.8,331.31,327.76,330.8
05/01/90,332.25,332.83,330.8,332.25
05/02/90,334.48,334.48,332.15,334.48
05/03/90,335.57,337.02,334.47,335.57
05/04/90,338.39,338.46,335.17,338.39
05/07/90,340.53,341.07,338.11,340.53
05/08/90,342.01,342.03,340.17,342.01
05/09/90,342.86,343.08,340.9,342.86
05/10/90,343.82,344.98,342.77,343.82
05/11/90,352,352.31,343.82,352
05/14/1990,354.75,358.41,351.95,354.75
05/15/1990,354.28,355.09,352.84,354.28
05/16/1990,354,354.68,351.95,354
05/17/1990,354.47,356.92,354,354.47
05/18/1990,354.64,354.64,352.52,354.64
05/21/1990,358,359.07,353.78,358
05/22/1990,358.43,360.5,356.09,358.43
05/23/1990,359.29,359.29,356.99,359.29
05/24/1990,358.41,359.56,357.87,358.41
05/25/1990,354.58,358.41,354.32,354.58
05/29/1990,360.65,360.65,354.55,360.65
05/30/1990,360.86,362.26,360,360.86
05/31/1990,361.23,361.84,360.23,361.23
06/01/90,363.16,363.52,361.21,363.16
06/04/90,367.4,367.85,362.43,367.4
06/05/90,366.64,368.78,365.49,366.64
06/06/90,364.96,366.64,364.42,364.96
06/07/90,363.15,365.92,361.6,363.15
06/08/90,358.71,363.49,357.68,358.71
06/11/90,361.63,361.63,357.7,361.63
06/12/90,366.25,367.27,361.15,366.25
06/13/1990,364.9,367.09,364.51,364.9
06/14/1990,362.9,364.9,361.64,362.9
06/15/1990,362.91,363.14,360.71,362.91
06/18/1990,356.88,362.91,356.88,356.88
06/19/1990,358.47,358.9,356.18,358.47
06/20/1990,359.1,359.91,357,359.1
06/21/1990,360.47,360.88,357.63,360.47
06/22/1990,355.43,363.2,355.31,355.43
06/25/1990,352.31,356.41,351.91,352.31
06/26/1990,352.06,356.09,351.85,352.06
06/27/1990,355.14,355.89,351.23,355.14
06/28/1990,357.63,357.63,355.14,357.63
06/29/1990,358.02,359.09,357.3,358.02
07/02/90,359.54,359.58,357.54,359.54
07/03/90,360.16,360.73,359.44,360.16
07/05/90,355.68,360.16,354.86,355.68
07/06/90,358.42,359.02,354.64,358.42
07/09/90,359.52,360.05,358.11,359.52
07/10/90,356.49,359.74,356.41,356.49
07/11/90,361.23,361.23,356.49,361.23
07/12/90,365.44,365.46,360.57,365.44
07/13/1990,367.31,369.68,365.44,367.31
07/16/1990,368.95,369.78,367.3,368.95
07/17/1990,367.52,369.4,364.99,367.52
07/18/1990,364.22,367.52,362.95,364.22
07/19/1990,365.32,365.32,361.29,365.32
07/20/1990,361.61,366.64,361.58,361.61
07/23/1990,355.31,361.61,350.09,355.31
07/24/1990,355.79,356.09,351.46,355.79
07/25/1990,357.09,357.52,354.8,357.09
07/26/1990,355.91,357.47,353.95,355.91
07/27/1990,353.44,355.94,352.14,353.44
07/30/1990,355.55,355.55,351.15,355.55
07/31/1990,356.15,357.54,353.91,356.15
08/01/90,355.52,357.35,353.82,355.52
08/02/90,351.48,355.52,349.73,351.48
08/03/90,344.86,351.48,338.2,344.86
08/06/90,334.43,344.86,333.27,334.43
08/07/90,334.83,338.63,332.22,334.83
08/08/90,338.35,339.21,334.83,338.35
08/09/90,339.94,340.56,337.56,339.94
08/10/90,335.52,339.94,334.22,335.52
08/13/1990,338.84,338.88,332.02,338.84
08/14/1990,339.39,340.96,337.19,339.39
08/15/1990,340.06,341.92,339.38,340.06
08/16/1990,332.39,340.06,332.39,332.39
08/17/1990,327.83,332.39,324.63,327.83
08/20/1990,328.51,329.9,327.07,328.51
08/21/1990,321.86,328.51,318.78,321.86
08/22/1990,316.55,324.15,316.55,316.55
08/23/1990,307.06,316.55,306.56,307.06
08/24/1990,311.51,311.65,306.18,311.51
08/27/1990,321.44,323.11,311.51,321.44
08/28/1990,321.34,322.2,320.25,321.34
08/29/1990,324.19,325.83,320.87,324.19
08/30/1990,318.71,324.57,317.82,318.71
08/31/1990,322.56,322.57,316.59,322.56
09/04/90,323.09,323.09,319.11,323.09
09/05/90,324.39,324.52,320.99,324.39
09/06/90,320.46,324.39,319.37,320.46
09/07/90,323.4,324.18,319.71,323.4
09/10/90,321.63,326.53,320.31,321.63
09/11/90,321.04,322.18,319.6,321.04
09/12/90,322.54,322.55,319.6,322.54
09/13/1990,318.65,322.54,318.02,318.65
09/14/1990,316.83,318.65,314.76,316.83
09/17/1990,317.77,318.05,315.21,317.77
09/18/1990,318.6,318.85,314.27,318.6
09/19/1990,316.6,319.35,316.25,316.6
09/20/1990,311.48,316.6,310.55,311.48
09/21/1990,311.32,312.17,307.98,311.32
09/24/1990,304.59,311.32,303.58,304.59
09/25/1990,308.26,308.27,304.23,308.26
09/26/1990,305.06,308.28,303.05,305.06
09/27/1990,300.97,307.47,299.1,300.97
09/28/1990,306.05,306.05,295.98,306.05
10/01/90,314.94,314.94,306.05,314.94
10/02/90,315.21,319.69,314.94,315.21
10/03/90,311.4,316.26,310.7,311.4
10/04/90,312.69,313.4,308.59,312.69
10/05/90,311.5,314.79,305.76,311.5
10/08/90,313.48,315.03,311.5,313.48
10/09/90,305.1,313.48,305.09,305.1
10/10/90,300.39,306.43,299.21,300.39
10/11/90,295.46,301.45,294.51,295.46
10/12/90,300.03,301.68,295.22,300.03
10/15/1990,303.23,304.79,296.41,303.23
10/16/1990,298.92,304.34,298.12,298.92
10/17/1990,298.76,301.5,297.79,298.76
10/18/1990,305.74,305.74,298.75,305.74
10/19/1990,312.48,312.48,305.74,312.48
10/22/1990,314.76,315.83,310.47,314.76
10/23/1990,312.36,315.06,312.06,312.36
10/24/1990,312.6,313.51,310.73,312.6
10/25/1990,310.17,313.71,309.7,310.17
10/26/1990,304.71,310.17,304.71,304.71
10/29/1990,301.88,307.41,300.69,301.88
10/30/1990,304.06,304.36,299.44,304.06
10/31/1990,304,305.7,303.33,304
11/01/90,307.02,307.27,301.61,307.02
11/02/90,311.85,311.94,306.88,311.85
11/05/90,314.59,314.61,311.41,314.59
11/06/90,311.62,314.76,311.43,311.62
11/07/90,306.01,311.62,305.79,306.01
11/08/90,307.61,309.77,305.03,307.61
11/09/90,313.74,313.78,307.61,313.74
11/12/90,319.48,319.77,313.73,319.48
11/13/1990,317.67,319.48,317.26,317.67
11/14/1990,320.4,321.7,317.23,320.4
11/15/1990,317.02,320.4,316.13,317.02
11/16/1990,317.12,318.8,314.99,317.12
11/19/1990,319.34,319.39,317.12,319.34
11/20/1990,315.31,319.34,315.31,315.31
11/21/1990,316.03,316.15,312.42,316.03
11/23/1990,315.1,317.3,315.06,315.1
11/26/1990,316.51,316.51,311.48,316.51
11/27/1990,318.1,318.65,315.79,318.1
11/28/1990,317.95,319.96,317.62,317.95
11/29/1990,316.42,317.95,315.03,316.42
11/30/1990,322.22,323.02,315.42,322.22
12/03/90,324.1,324.9,322.22,324.1
12/04/90,326.35,326.77,321.97,326.35
12/05/90,329.92,329.92,325.66,329.92
12/06/90,329.07,333.98,328.37,329.07
12/07/90,327.75,329.39,326.39,327.75
12/10/90,328.89,328.97,326.15,328.89
12/11/90,326.44,328.89,325.65,326.44
12/12/90,330.19,330.36,326.44,330.19
12/13/1990,329.34,330.58,328.77,329.34
12/14/1990,326.82,329.34,325.16,326.82
12/17/1990,326.02,326.82,324.46,326.02
12/18/1990,330.05,330.43,325.75,330.05
12/19/1990,330.2,330.8,329.39,330.2
12/20/1990,330.12,330.74,326.94,330.12
12/21/1990,331.75,332.47,330.12,331.75
12/24/1990,329.9,331.75,329.16,329.9
12/26/1990,330.85,331.69,329.89,330.85
12/27/1990,328.29,331.04,328.23,328.29
12/28/1990,328.72,328.72,327.24,328.72
12/31/1990,330.22,330.23,327.5,330.22